x0,x1,y
7.267232397858031,7.058467655345147,0.0
6.690335836897751,8.864092024336887,0.0
7.163927955424728,7.352873710538329,0.0
7.956790007846669,7.3333903142410195,0.0
9.277037149173067,9.003130652299962,0.0
8.044077253804854,10.153993356336434,0.0
9.94829510212383,5.835522108244769,0.0
8.076724772816554,8.430672903834173,0.0
5.800640781997303,6.374083451650744,0.0
9.30218325288109,7.531698073186334,0.0
8.940876964732933,9.029335565173904,0.0
8.497372590847986,7.800070340438061,0.0
8.868336120438721,10.372526311225627,0.0
6.948215133542085,6.694222018161878,0.0
8.775388443771117,8.441568595015104,0.0
6.674099184801287,6.971554249910363,0.0
6.709887792662087,6.804432736769224,0.0
7.645594081033246,8.194617670356548,0.0
7.14474725028045,7.582134614696599,0.0
8.871208586221234,7.947913943836484,0.0
7.354461687055515,8.023400339746196,0.0
6.833627074149981,9.344512258106754,0.0
8.077706575894686,7.196455397816755,0.0
9.035597332178241,6.867433510179857,0.0
8.615431491077402,7.979964394759154,0.0
8.654246608718543,9.038842300052757,0.0
7.175911735491553,8.475995592385843,0.0
7.973452708062535,6.800961040534265,0.0
7.304424848032597,8.099554113387692,0.0
8.235265976651553,7.517217232402878,0.0
7.867859950591147,9.438554144781241,0.0
7.617246991844193,8.779569240673561,0.0
9.989140443377224,6.203124299909377,0.0
8.789845702857507,7.926020000256636,0.0
7.592556407524376,8.119012053182596,0.0
6.38365011359801,7.218091145144277,0.0
8.431422546111222,8.93867590935299,0.0
7.729267827381963,9.014846656565485,0.0
7.526275779345836,8.55042913600803,0.0
4.774929010254237,8.769381400191495,0.0
9.33852612716002,6.7037100937712175,0.0
7.502477392203303,6.057100543408332,0.0
8.667851687867111,8.602846773441593,0.0
8.020687694422392,8.914220966409314,0.0
10.312086954082382,6.1220393663031585,0.0
7.418484739946605,8.719819726493812,0.0
7.968731657292541,7.897216776315944,0.0
6.711887115748529,8.823540548558622,0.0
6.154986165009969,7.894068458084708,0.0
7.514823190062454,7.768455598013904,0.0
5.853153205375164,6.72053631951183,0.0
7.847723964401342,7.480546697892978,0.0
8.421890525449529,8.238339028371596,0.0
7.536541813272628,7.232023094236513,0.0
8.903567305743364,7.340879231976586,0.0
8.617993551005597,8.185904908309467,0.0
8.59948207755531,8.123442076164975,0.0
8.734008121014762,6.9880065656636825,0.0
7.837670646309661,8.02348874548842,0.0
8.484315719922336,7.001630253161524,0.0
7.329234559143142,9.876173584470404,0.0
7.679204841433763,8.40054151949364,0.0
6.291531158323973,7.307295510438578,0.0
8.63978086216478,7.7744794144448495,0.0
8.644761283682087,9.071912819436864,0.0
9.146594634864483,7.336114608365727,0.0
7.329650601769837,8.046283510103597,0.0
8.385903163701196,7.036827397782966,0.0
6.767279155579136,7.061785840749932,0.0
7.404298242749201,7.4930793282555115,0.0
9.680058895347477,8.276206916369691,0.0
7.808719122851178,7.7510587784730305,0.0
8.8241788145645,8.86767291995699,0.0
8.083361747366451,9.474148832225248,0.0
8.857643166624806,7.754660153081998,0.0
7.585069375520036,2.7231441587130227,1.0
8.28415077347767,3.236384723795481,1.0
6.9703804424569435,1.282230186490037,1.0
8.52160342369276,2.145336017791304,1.0
7.697669665982197,3.107591829015567,1.0
8.576574348173697,1.3828535037121799,1.0
8.785008451904368,2.617121261900744,1.0
8.478981417948983,1.717434877989322,1.0
7.4670532196911426,3.97276552067732,1.0
9.272237049431126,3.7336380670649754,1.0
7.112032984568794,2.261838824429519,1.0
10.240820049537392,3.031314424354656,1.0
6.681109416039069,3.8850216482155644,1.0
9.161513068526677,4.0165508134964885,1.0
8.118237312415259,3.293826562823552,1.0
7.456286004924029,2.800635264157444,1.0
8.516971524435068,2.319775391656062,1.0
8.072933794870096,1.6353933912575178,1.0
7.703253204584271,0.4549514237537866,1.0
9.175934285797982,3.7118365880554287,1.0
7.9377119125065665,3.862989401594575,1.0
7.329717005608842,3.0977514017430474,1.0
8.884592192557268,1.4587917477155052,1.0
10.449045548703749,4.330663996734722,1.0
5.980638621733718,3.2271348966968674,1.0
7.950494362269711,2.3245473535944448,1.0
10.11297629798431,2.21280571031682,1.0
7.390415810411172,3.5071619076857026,1.0
8.502481982957754,3.512080991187719,1.0
7.814445870054804,2.5994192121718425,1.0
8.480312266691598,2.9978416060197373,1.0
9.312399633120496,2.370513744354629,1.0
8.289196108228143,4.61955387796088,1.0
7.8682973752421255,2.3894091602975998,1.0
9.744891380966322,2.1232204149676526,1.0
6.075040586633368,2.213649345758096,1.0
8.267477869644098,1.4277627672390572,1.0
7.3793758387939405,1.3564173408080262,1.0
10.088209673141673,2.7881849656188997,1.0
7.150431944328381,3.1016078327912515,1.0
7.4039528739661975,2.960953436182107,1.0
8.386141320622425,2.959183393435692,1.0
8.398372015671322,3.7058218773024816,1.0
9.51575149582707,4.112352811751993,1.0
8.652877360117575,3.75427825181744,1.0
7.393979102729715,4.3602215285877985,1.0
7.855494663507398,2.5420205264129936,1.0
6.033153682248911,2.5556378884880457,1.0
7.148365370850268,4.654004127805633,1.0
7.503195205049257,3.701839541226679,1.0
9.40490244795642,2.3660707352857315,1.0
7.417028514645178,6.076113557248343,1.0
9.253633944365856,2.2841367701995736,1.0
8.396997853020714,2.432070283795174,1.0
8.855695209723553,2.6179828199630895,1.0
7.736961110239648,2.949391563585446,1.0
8.070280031598337,3.3566817100707014,1.0
7.29087828372518,3.638290868785979,1.0
7.997114670872712,2.225470800244194,1.0
8.173302986621739,1.7771301934515544,1.0
8.34775782834968,3.5866578397746474,1.0
6.363264353989863,2.323156297036864,1.0
9.247076336678237,4.222490115766574,1.0
7.815761088170232,2.166470976048333,1.0
6.769802980018343,3.9057729025099337,1.0
8.445696993937059,2.5311534396683495,1.0
7.776208495056044,1.8772561709795337,1.0
7.183939459035196,2.27403616895005,1.0
9.311502803251148,2.5363274989999867,1.0
8.417618865907444,3.123151729309367,1.0
10.778211218854743,3.0829737556368,1.0
9.18148323337069,2.6872081035376674,1.0
7.861296479826258,3.6161721539906995,1.0
9.318297778067436,1.9590081862211322,1.0
8.332772983002181,2.672019038864652,1.0
8.13887683660898,2.3388015725597255,1.0
7.71351915235215,3.625143119014446,1.0
7.425470926845222,2.7098501600343528,1.0
7.97083597967085,4.191738705940535,1.0
7.718778883318757,3.0580297702381976,1.0
9.77634448822116,2.390437032272357,1.0
8.552523896635911,2.777779145502793,1.0
7.883520196491721,2.2981665089230443,1.0
6.8965387542686845,2.9593102245536453,1.0
7.629674028799541,3.327348839775679,1.0
6.395513907802053,3.807837622319099,1.0
8.931696886277022,3.0617561983649013,1.0
7.295430433273035,4.808452951043749,1.0
8.162711566818757,2.743304326691125,1.0
7.910529526499845,1.0450510840846994,1.0
7.595944676243715,2.461769455215202,1.0
6.078718942004733,2.9142849219953018,1.0
8.080594681893334,4.319675017318614,1.0
6.713834261410364,1.4854438638941403,1.0
8.417610840860952,2.209472788067002,1.0
7.141927002506898,3.58791494826033,1.0
8.453649599690328,2.3466740380943305,1.0
9.284113495536534,4.2036034357365395,1.0
7.5120814547775545,2.866580863485389,1.0
7.956520573035453,2.6975481015702263,1.0
2.4612612221763,5.908487742340991,1.0
2.1141256511799984,7.735893527396207,1.0
2.6681461329490577,6.19445147016124,1.0
2.047631640920739,8.999006051513794,1.0
4.708181239126999,6.544905656150878,1.0
2.7621450726988055,8.458361647325876,1.0
3.1982623103685803,6.833712394748241,1.0
3.502666039255619,7.326506621431395,1.0
2.2549571808389928,9.881346582964408,1.0
3.525346582870987,9.523331496748352,1.0
2.790195916204378,6.994611722200467,1.0
4.093215897628667,6.534390572182943,1.0
4.0954927675478,7.626813722026821,1.0
2.702979563258287,8.877972860062293,1.0
2.5474867695800296,7.93023324063628,1.0
4.092095068141607,9.715012490512898,1.0
3.3582797772785393,6.2509371500107065,1.0
3.0370559764367755,8.673102337212095,1.0
1.2282747161616827,6.471687481144373,1.0
2.89539517277573,8.925248407652214,1.0
2.687890458435846,6.093697113902008,1.0
3.48311394868109,7.565073090869148,1.0
4.182962393176889,9.967343740091996,1.0
2.0262905569352894,8.708860403000182,1.0
4.716390745115315,8.507513125469522,1.0
3.0614012362356102,8.253895989439624,1.0
2.03056656998465,9.540439196159802,1.0
2.8323926168632916,7.807393098157417,1.0
2.1846187544275297,8.619784583600081,1.0
3.477191982001688,6.652105481857301,1.0
2.346764442931719,9.084483112539054,1.0
0.3462793122816348,8.354545921766576,1.0
2.4995947478209732,8.316953732786093,1.0
2.2698417564437556,9.19362538420702,1.0
2.2087405249184986,7.467646375135424,1.0
2.261056325099159,7.927139529360128,1.0
3.0934955773527397,6.266349200295851,1.0
3.260344668677397,8.474468474537238,1.0
3.4366734301415973,7.255922522645302,1.0
2.834162174503609,9.20085018697015,1.0
4.463245892353492,9.388035545725334,1.0
2.3727831768537007,7.5956258696064545,1.0
2.4119598088673033,8.293765460834274,1.0
3.0865134694297085,7.882352148719125,1.0
3.094327955327513,7.5408874404108746,1.0
2.9264447788547994,7.2146193410884045,1.0
1.5647224029128675,8.564772017198372,1.0
1.8467230381776734,8.675674030075179,1.0
2.822283990012094,9.421682455922099,1.0
2.380953408382663,7.277357339688852,1.0
2.6824858045019817,7.865235710602018,1.0
4.234621481670321,7.629796494666175,1.0
3.0315032399302835,7.6675803919753545,1.0
2.3481631190111543,10.78697664696203,1.0
3.2215143683327483,8.105181219408195,1.0
2.7328374188255378,7.5118387444716905,1.0
4.5722802656059915,8.366884485667768,1.0
2.3858109621529042,7.103989924688847,1.0
1.5256708477160397,6.018111618621507,1.0
2.4581244139567717,8.041841039451551,1.0
1.8150811851593702,8.866083356813766,1.0
2.3399897162112158,7.784136396418893,1.0
4.163465120131891,8.610575345519258,1.0
2.506022443055063,7.384161077770661,1.0
1.3747137579940178,8.254902379171144,1.0
1.8998944987677826,7.771658844641798,1.0
3.347155701725918,8.199717715694455,1.0
2.599386435946692,7.950877715526988,1.0
2.0162959132857816,6.670482854500829,1.0
3.3979293644442716,7.960858624283961,1.0
4.627320538096704,8.41781425657226,1.0
4.35545308186939,7.52371926919616,1.0
2.3869693063211472,7.934463309368635,1.0
1.5043572949396338,8.620246827480328,1.0
2.6686572237177333,9.167593624818142,1.0
2.8133767286135734,9.509984595532085,1.0
3.064279601098059,7.203517059627808,1.0
5.399602963882131,8.120862807256263,1.0
3.7485791303267266,9.314013046327329,1.0
4.008863580560597,6.519184717300248,1.0
3.13292614835027,8.06797286149706,1.0
2.842375173923913,6.536897603268757,1.0
3.8243501724276525,6.327645759499436,1.0
2.669151672586228,7.808091622015226,1.0
3.607145229874646,6.660083742538262,1.0
4.403867522419621,7.500656043935115,1.0
3.135662044755521,8.5002760894208,1.0
3.893265799648246,7.252269351583057,1.0
3.4841069407958267,7.436475094497382,1.0
2.8775296201528264,7.649362624254335,1.0
5.13628926055582,7.576794681219652,1.0
1.959362549107583,5.614105138707069,1.0
2.7713320897903166,8.563827417976297,1.0
2.2104181280291164,7.6250492284579146,1.0
2.284773993230957,7.583042714250951,1.0
3.280409670959377,7.656816902337648,1.0
3.894267115441374,7.552599402139542,1.0
3.573705849728009,6.900320327174325,1.0
3.2995695035075663,8.641455197620292,1.0
3.5558434855023053,7.884698245946502,1.0
